2007,4,10,2,2,2007-10-02,"WN",19393,"WN","N499WN","1060","ISP","Islip, NY","NY","36","New York",22,"MDW","Chicago, IL","IL","17","Illinois",41,"1945","1944",-1.00,0.00,0.00,-1,"1900-1959",10.00,"1954","2050",4.00,"2105","2054",-11.00,0.00,0.00,-1,"2100-2159",0.00,"",0.00,140.00,130.00,116.00,1.00,765.00,4,,,,,,
2007,4,10,2,2,2007-10-02,"WN",19393,"WN","N797MX","1330","ISP","Islip, NY","NY","36","New York",22,"MDW","Chicago, IL","IL","17","Illinois",41,"1025","1032",7.00,7.00,0.00,0,"1000-1059",9.00,"1041","1136",4.00,"1140","1140",0.00,0.00,0.00,0,"1100-1159",0.00,"",0.00,135.00,128.00,115.00,1.00,765.00,4,,,,,,
2007,4,10,2,2,2007-10-02,"WN",19393,"WN","N481WN","1931","ISP","Islip, NY","NY","36","New York",22,"MDW","Chicago, IL","IL","17","Illinois",41,"0750","0749",-1.00,0.00,0.00,-1,"0700-0759",7.00,"0756","0934",5.00,"0905","0939",34.00,34.00,1.00,2,"0900-0959",0.00,"",0.00,135.00,170.00,158.00,1.00,765.00,4,0.00,0.00,34.00,0.00,0.00,
2007,4,10,2,2,2007-10-02,"WN",19393,"WN","N448WN","2019","ISP","Islip, NY","NY","36","New York",22,"MDW","Chicago, IL","IL","17","Illinois",41,"1730","1730",0.00,0.00,0.00,0,"1700-1759",9.00,"1739","1834",4.00,"1850","1838",-12.00,0.00,0.00,-1,"1800-1859",0.00,"",0.00,140.00,128.00,115.00,1.00,765.00,4,,,,,,
2007,4,10,2,2,2007-10-02,"WN",19393,"WN","N762SW","3052","ISP","Islip, NY","NY","36","New York",22,"MDW","Chicago, IL","IL","17","Illinois",41,"0635","0632",-3.00,0.00,0.00,-1,"0600-0659",6.00,"0638","0731",6.00,"0750","0737",-13.00,0.00,0.00,-1,"0700-0759",0.00,"",0.00,135.00,125.00,113.00,1.00,765.00,4,,,,,,
2007,4,10,2,2,2007-10-02,"WN",19393,"WN","N415WN","353","ISP","Islip, NY","NY","36","New York",22,"PBI","West Palm Beach/Palm Beach, FL","FL","12","Florida",33,"1320","1320",0.00,0.00,0.00,0,"1300-1359",7.00,"1327","1554",4.00,"1610","1558",-12.00,0.00,0.00,-1,"1600-1659",0.00,"",0.00,170.00,158.00,147.00,1.00,1052.00,5,,,,,,
2007,4,10,2,2,2007-10-02,"WN",19393,"WN","N442WN","977","ISP","Islip, NY","NY","36","New York",22,"PBI","West Palm Beach/Palm Beach, FL","FL","12","Florida",33,"0820","0820",0.00,0.00,0.00,0,"0800-0859",9.00,"0829","1059",4.00,"1110","1103",-7.00,0.00,0.00,-1,"1100-1159",0.00,"",0.00,170.00,163.00,150.00,1.00,1052.00,5,,,,,,
2007,4,10,2,2,2007-10-02,"WN",19393,"WN","N454WN","2551","ISP","Islip, NY","NY","36","New York",22,"PBI","West Palm Beach/Palm Beach, FL","FL","12","Florida",33,"1905","1905",0.00,0.00,0.00,0,"1900-1959",7.00,"1912","2140",4.00,"2155","2144",-11.00,0.00,0.00,-1,"2100-2159",0.00,"",0.00,170.00,159.00,148.00,1.00,1052.00,5,,,,,,
2007,4,10,2,2,2007-10-02,"WN",19393,"WN","N266WN","2111","ISP","Islip, NY","NY","36","New York",22,"RSW","Ft. Myers, FL","FL","12","Florida",33,"0705","0705",0.00,0.00,0.00,0,"0700-0759",12.00,"0717","0959",2.00,"1005","1001",-4.00,0.00,0.00,-1,"1000-1059",0.00,"",0.00,180.00,176.00,162.00,1.00,1101.00,5,,,,,,
2007,4,10,2,2,2007-10-02,"WN",19393,"WN","N410WN","787","ISP","Islip, NY","NY","36","New York",22,"TPA","Tampa, FL","FL","12","Florida",33,"1740","1739",-1.00,0.00,0.00,-1,"1700-1759",8.00,"1747","2014",5.00,"2025","2019",-6.00,0.00,0.00,-1,"2000-2059",0.00,"",0.00,165.00,160.00,147.00,1.00,1034.00,5,,,,,,
2007,4,10,2,2,2007-10-02,"WN",19393,"WN","N708SA","1305","ISP","Islip, NY","NY","36","New York",22,"TPA","Tampa, FL","FL","12","Florida",33,"1255","1300",5.00,5.00,0.00,0,"1200-1259",12.00,"1312","1551",3.00,"1540","1554",14.00,14.00,0.00,0,"1500-1559",0.00,"",0.00,165.00,174.00,159.00,1.00,1034.00,5,,,,,,
2007,4,10,2,2,2007-10-02,"WN",19393,"WN","N770SA","2264","ISP","Islip, NY","NY","36","New York",22,"TPA","Tampa, FL","FL","12","Florida",33,"0740","0742",2.00,2.00,0.00,0,"0700-0759",7.00,"0749","1020",3.00,"1025","1023",-2.00,0.00,0.00,-1,"1000-1059",0.00,"",0.00,165.00,161.00,151.00,1.00,1034.00,5,,,,,,
2007,4,10,2,2,2007-10-02,"WN",19393,"WN","N645SW","1217","JAN","Jackson/Vicksburg, MS","MS","28","Mississippi",53,"BWI","Baltimore, MD","MD","24","Maryland",35,"0905","0901",-4.00,0.00,0.00,-1,"0900-0959",7.00,"0908","1212",2.00,"1220","1214",-6.00,0.00,0.00,-1,"1200-1259",0.00,"",0.00,135.00,133.00,124.00,1.00,888.00,4,,,,,,
2007,4,10,2,2,2007-10-02,"WN",19393,"WN","N445WN","2997","JAN","Jackson/Vicksburg, MS","MS","28","Mississippi",53,"BWI","Baltimore, MD","MD","24","Maryland",35,"1455","1452",-3.00,0.00,0.00,-1,"1400-1459",10.00,"1502","1803",3.00,"1810","1806",-4.00,0.00,0.00,-1,"1800-1859",0.00,"",0.00,135.00,134.00,121.00,1.00,888.00,4,,,,,,
2007,4,10,2,2,2007-10-02,"WN",19393,"WN","N699SW","105","JAN","Jackson/Vicksburg, MS","MS","28","Mississippi",53,"HOU","Houston, TX","TX","48","Texas",74,"1635","1703",28.00,28.00,1.00,1,"1600-1659",8.00,"1711","1809",3.00,"1750","1812",22.00,22.00,1.00,1,"1700-1759",0.00,"",0.00,75.00,69.00,58.00,1.00,359.00,2,0.00,0.00,0.00,0.00,22.00,
2007,4,10,2,2,2007-10-02,"WN",19393,"WN","N659SW","773","JAN","Jackson/Vicksburg, MS","MS","28","Mississippi",53,"HOU","Houston, TX","TX","48","Texas",74,"1200","1156",-4.00,0.00,0.00,-1,"1200-1259",7.00,"1203","1259",3.00,"1315","1302",-13.00,0.00,0.00,-1,"1300-1359",0.00,"",0.00,75.00,66.00,56.00,1.00,359.00,2,,,,,,
2007,4,10,2,2,2007-10-02,"WN",19393,"WN","N413WN","789","JAN","Jackson/Vicksburg, MS","MS","28","Mississippi",53,"HOU","Houston, TX","TX","48","Texas",74,"0640","0640",0.00,0.00,0.00,0,"0600-0659",8.00,"0648","0744",3.00,"0755","0747",-8.00,0.00,0.00,-1,"0700-0759",0.00,"",0.00,75.00,67.00,56.00,1.00,359.00,2,,,,,,
2007,4,10,2,2,2007-10-02,"WN",19393,"WN","N244WN","1161","JAN","Jackson/Vicksburg, MS","MS","28","Mississippi",53,"HOU","Houston, TX","TX","48","Texas",74,"1855","1852",-3.00,0.00,0.00,-1,"1800-1859",7.00,"1859","1953",3.00,"2005","1956",-9.00,0.00,0.00,-1,"2000-2059",0.00,"",0.00,70.00,64.00,54.00,1.00,359.00,2,,,,,,
2007,4,10,2,2,2007-10-02,"WN",19393,"WN","N399WN","132","JAN","Jackson/Vicksburg, MS","MS","28","Mississippi",53,"MCO","Orlando, FL","FL","12","Florida",33,"1035","1031",-4.00,0.00,0.00,-1,"1000-1059",10.00,"1041","1317",7.00,"1320","1324",4.00,4.00,0.00,0,"1300-1359",0.00,"",0.00,105.00,113.00,96.00,1.00,587.00,3,,,,,,
2007,4,10,2,2,2007-10-02,"WN",19393,"WN","N524SW","929","JAN","Jackson/Vicksburg, MS","MS","28","Mississippi",53,"MDW","Chicago, IL","IL","17","Illinois",41,"0725","0726",1.00,1.00,0.00,0,"0700-0759",7.00,"0733","0914",5.00,"0915","0919",4.00,4.00,0.00,0,"0900-0959",0.00,"",0.00,110.00,113.00,101.00,1.00,666.00,3,,,,,,
2007,4,10,2,2,2007-10-02,"WN",19393,"WN","N658SW","1611","JAN","Jackson/Vicksburg, MS","MS","28","Mississippi",53,"MDW","Chicago, IL","IL","17","Illinois",41,"1745","1745",0.00,0.00,0.00,0,"1700-1759",8.00,"1753","1928",4.00,"1935","1932",-3.00,0.00,0.00,-1,"1900-1959",0.00,"",0.00,110.00,107.00,95.00,1.00,666.00,3,,,,,,
2007,4,10,2,2,2007-10-02,"WN",19393,"WN","N227WN","661","JAX","Jacksonville, FL","FL","12","Florida",33,"BHM","Birmingham, AL","AL","01","Alabama",51,"1155","1154",-1.00,0.00,0.00,-1,"1100-1159",14.00,"1208","1202",2.00,"1205","1204",-1.00,0.00,0.00,-1,"1200-1259",0.00,"",0.00,70.00,70.00,54.00,1.00,365.00,2,,,,,,
2007,4,10,2,2,2007-10-02,"WN",19393,"WN","N330SW","694","JAX","Jacksonville, FL","FL","12","Florida",33,"BNA","Nashville, TN","TN","47","Tennessee",54,"1020","1023",3.00,3.00,0.00,0,"1000-1059",12.00,"1035","1044",5.00,"1045","1049",4.00,4.00,0.00,0,"1000-1059",0.00,"",0.00,85.00,86.00,69.00,1.00,484.00,2,,,,,,
2007,4,10,2,2,2007-10-02,"WN",19393,"WN","N645SW","1080","JAX","Jacksonville, FL","FL","12","Florida",33,"BNA","Nashville, TN","TN","47","Tennessee",54,"1510","1512",2.00,2.00,0.00,0,"1500-1559",9.00,"1521","1529",5.00,"1540","1534",-6.00,0.00,0.00,-1,"1500-1559",0.00,"",0.00,90.00,82.00,68.00,1.00,484.00,2,,,,,,
2007,4,10,2,2,2007-10-02,"WN",19393,"WN","N378SW","1138","JAX","Jacksonville, FL","FL","12","Florida",33,"BNA","Nashville, TN","TN","47","Tennessee",54,"1925","1944",19.00,19.00,1.00,1,"1900-1959",10.00,"1954","2004",5.00,"1950","2009",19.00,19.00,1.00,1,"1900-1959",0.00,"",0.00,85.00,85.00,70.00,1.00,484.00,2,0.00,19.00,0.00,0.00,0.00,
2007,4,10,2,2,2007-10-02,"WN",19393,"WN","N220WN","1687","JAX","Jacksonville, FL","FL","12","Florida",33,"BNA","Nashville, TN","TN","47","Tennessee",54,"0645","0644",-1.00,0.00,0.00,-1,"0600-0659",11.00,"0655","0702",5.00,"0715","0707",-8.00,0.00,0.00,-1,"0700-0759",0.00,"",0.00,90.00,83.00,67.00,1.00,484.00,2,,,,,,
2007,4,10,2,2,2007-10-02,"WN",19393,"WN","N671SW","1","JAX","Jacksonville, FL","FL","12","Florida",33,"BWI","Baltimore, MD","MD","24","Maryland",35,"1310","1310",0.00,0.00,0.00,0,"1300-1359",13.00,"1323","1453",3.00,"1455","1456",1.00,1.00,0.00,0,"1400-1459",0.00,"",0.00,105.00,106.00,90.00,1.00,663.00,3,,,,,,
2007,4,10,2,2,2007-10-02,"WN",19393,"WN","N237WN","947","JAX","Jacksonville, FL","FL","12","Florida",33,"BWI","Baltimore, MD","MD","24","Maryland",35,"0650","0644",-6.00,0.00,0.00,-1,"0600-0659",10.00,"0654","0822",3.00,"0840","0825",-15.00,0.00,0.00,-1,"0800-0859",0.00,"",0.00,110.00,101.00,88.00,1.00,663.00,3,,,,,,
2007,4,10,2,2,2007-10-02,"WN",19393,"WN","N740SW","2358","JAX","Jacksonville, FL","FL","12","Florida",33,"BWI","Baltimore, MD","MD","24","Maryland",35,"1955","1958",3.00,3.00,0.00,0,"1900-1959",10.00,"2008","2139",3.00,"2145","2142",-3.00,0.00,0.00,-1,"2100-2159",0.00,"",0.00,110.00,104.00,91.00,1.00,663.00,3,,,,,,
2007,4,10,2,2,2007-10-02,"WN",19393,"WN","N378SW","772","JAX","Jacksonville, FL","FL","12","Florida",33,"FLL","Fort Lauderdale, FL","FL","12","Florida",33,"1610","1615",5.00,5.00,0.00,0,"1600-1659",6.00,"1621","1716",3.00,"1720","1719",-1.00,0.00,0.00,-1,"1700-1759",0.00,"",0.00,70.00,64.00,55.00,1.00,318.00,2,,,,,,
2007,4,10,2,2,2007-10-02,"WN",19393,"WN","N798SW","842","JAX","Jacksonville, FL","FL","12","Florida",33,"FLL","Fort Lauderdale, FL","FL","12","Florida",33,"1855","1858",3.00,3.00,0.00,0,"1800-1859",12.00,"1910","2013",3.00,"2000","2016",16.00,16.00,1.00,1,"2000-2059",0.00,"",0.00,65.00,78.00,63.00,1.00,318.00,2,0.00,0.00,16.00,0.00,0.00,
2007,4,10,2,2,2007-10-02,"WN",19393,"WN","N342SW","964","JAX","Jacksonville, FL","FL","12","Florida",33,"FLL","Fort Lauderdale, FL","FL","12","Florida",33,"0735","0734",-1.00,0.00,0.00,-1,"0700-0759",9.00,"0743","0840",3.00,"0845","0843",-2.00,0.00,0.00,-1,"0800-0859",0.00,"",0.00,70.00,69.00,57.00,1.00,318.00,2,,,,,,
2007,4,10,2,2,2007-10-02,"WN",19393,"WN","N358SW","1003","JAX","Jacksonville, FL","FL","12","Florida",33,"FLL","Fort Lauderdale, FL","FL","12","Florida",33,"1140","1152",12.00,12.00,0.00,0,"1100-1159",10.00,"1202","1259",4.00,"1250","1303",13.00,13.00,0.00,0,"1200-1259",0.00,"",0.00,70.00,71.00,57.00,1.00,318.00,2,,,,,,
2007,4,10,2,2,2007-10-02,"WN",19393,"WN","N321SW","1903","JAX","Jacksonville, FL","FL","12","Florida",33,"FLL","Fort Lauderdale, FL","FL","12","Florida",33,"2120","2146",26.00,26.00,1.00,1,"2100-2159",10.00,"2156","2252",4.00,"2230","2256",26.00,26.00,1.00,1,"2200-2259",0.00,"",0.00,70.00,70.00,56.00,1.00,318.00,2,0.00,0.00,0.00,0.00,26.00,
2007,4,10,2,2,2007-10-02,"WN",19393,"WN","N338SW","2563","JAX","Jacksonville, FL","FL","12","Florida",33,"FLL","Fort Lauderdale, FL","FL","12","Florida",33,"0925","0923",-2.00,0.00,0.00,-1,"0900-0959",15.00,"0938","1033",2.00,"1035","1035",0.00,0.00,0.00,0,"1000-1059",0.00,"",0.00,70.00,72.00,55.00,1.00,318.00,2,,,,,,
2007,4,10,2,2,2007-10-02,"WN",19393,"WN","N647SW","54","JAX","Jacksonville, FL","FL","12","Florida",33,"HOU","Houston, TX","TX","48","Texas",74,"1755","1755",0.00,0.00,0.00,0,"1700-1759",14.00,"1809","1854",2.00,"1910","1856",-14.00,0.00,0.00,-1,"1900-1959",0.00,"",0.00,135.00,121.00,105.00,1.00,816.00,4,,,,,,
2007,4,10,2,2,2007-10-02,"WN",19393,"WN","N781WN","415","JAX","Jacksonville, FL","FL","12","Florida",33,"IND","Indianapolis, IN","IN","18","Indiana",42,"0820","0848",28.00,28.00,1.00,1,"0800-0859",8.00,"0856","1032",8.00,"1015","1040",25.00,25.00,1.00,1,"1000-1059",0.00,"",0.00,115.00,112.00,96.00,1.00,688.00,3,0.00,0.00,0.00,0.00,25.00,
2007,4,10,2,2,2007-10-02,"WN",19393,"WN","N230WN","740","JAX","Jacksonville, FL","FL","12","Florida",33,"ORF","Norfolk, VA","VA","51","Virginia",38,"1845","1838",-7.00,0.00,0.00,-1,"1800-1859",10.00,"1848","1958",3.00,"2015","2001",-14.00,0.00,0.00,-1,"2000-2059",0.00,"",0.00,90.00,83.00,70.00,1.00,543.00,3,,,,,,
2007,4,10,2,2,2007-10-02,"WN",19393,"WN","N391SW","860","JAX","Jacksonville, FL","FL","12","Florida",33,"ORF","Norfolk, VA","VA","51","Virginia",38,"0835","0841",6.00,6.00,0.00,0,"0800-0859",10.00,"0851","1003",3.00,"1000","1006",6.00,6.00,0.00,0,"1000-1059",0.00,"",0.00,85.00,85.00,72.00,1.00,543.00,3,,,,,,
2007,4,10,2,2,2007-10-02,"WN",19393,"WN","N608SW","811","JAX","Jacksonville, FL","FL","12","Florida",33,"PHL","Philadelphia, PA","PA","42","Pennsylvania",23,"1425","1421",-4.00,0.00,0.00,-1,"1400-1459",9.00,"1430","1613",7.00,"1640","1620",-20.00,0.00,0.00,-2,"1600-1659",0.00,"",0.00,135.00,119.00,103.00,1.00,742.00,3,,,,,,
